StudentID,CalendarNo,SemesterNo,RegisteredCHs,AchievedCHs,AchievedCHsCumul,SemesterCumul,SemesterGPA,SemesterStatus,StudentStatusDesc
"2145161035","43","1","15","15","39","75.85","81.2","1","597"
"2145161035","44","2","10","10","49","75.53","74.3","1","597"
"2145161035","46","3","7","7","56","73.8","61.71","1","597"
"2145161035","47","4","17","17","73","70.47","59.47","1","597"
"2145161036","43","1","18","18","18","82.17","82.17","1","597"
"2145161036","44","2","19","19","37","83.11","84","1","597"
"2145161036","46","3","19","19","56","83.7","84.84","1","597"
"2145161036","47","4","17","17","73","84.67","87.88","1","597"
"2145161037","43","0","12","12","12","0","0","10","603"
"2145161037","43","1","12","3","15","42","42","3","587"
"2145161038","43","0","3","3","3","80","80","10","603"
"2145161038","43","1","15","12","15","58.33","54","1","597"
"2145161038","44","1","0","0","0","0","0","4","598"
"2145161038","46","2","12","4","19","53.22","42.25","1","628"
"2145161038","47","3","12","12","31","53.92","55.5","3","593"
"2145161039","43","1","18","3","3","39.83","39.83","3","587"
"2145161040","43","1","18","18","18","62.17","62.17","1","597"
"2145161040","44","2","19","19","37","62.27","62.37","1","597"
"2145161040","46","3","19","17","54","60.66","57.53","1","597"
"2145161040","47","4","17","17","71","61.55","64.47","1","597"
"2145161040","49","4","0","0","0","0","0","4","844"
"2145161041","43","1","18","18","18","75.67","75.67","1","597"
"2145161041","44","2","19","19","37","75.08","74.53","1","597"
"2145161041","46","3","19","17","54","73.46","70.32","1","597"
"2145161041","47","3","0","0","0","0","0","4","598"
"2145161041","49","4","0","0","0","0","0","4","844"
"2145161042","43","1","18","18","18","62.33","62.33","1","597"
"2145161042","44","2","16","7","25","52.94","42.38","1","628"
"2145161042","46","3","0","0","0","0","0","6","600"
"2145161043","43","1","18","18","18","82.33","82.33","1","597"
"2145161043","44","2","19","19","37","81.05","79.84","1","597"
"2145161043","46","3","19","19","56","82.02","83.89","1","597"
"2145161043","47","4","17","17","73","83.04","86.41","1","597"
"2145161044","43","1","18","18","18","66","66","1","597"
"2145161044","44","2","19","16","34","59.22","52.79","1","597"
"2145161044","46","3","19","19","53","60.5","63","1","597"
"2145161044","47","4","20","20","73","61.53","60.45","1","597"
"2145161045","43","1","18","18","18","68","68","1","597"
"2145161045","44","2","19","19","37","66.11","64.32","1","597"
"2145161045","46","3","0","0","0","0","0","4","598"
"2145161046","43","1","18","18","18","75.83","75.83","1","597"
"2145161046","44","2","19","19","37","71.41","67.21","1","597"
"2145161046","46","3","19","19","56","70.52","68.79","1","597"
"2145161046","47","4","17","17","73","70.75","71.53","1","597"
"2145161047","43","1","18","15","15","57.67","57.67","1","597"
"2145161047","44","1","0","0","0","0","0","4","598"
"2145161048","43","1","18","18","18","75.17","75.17","1","597"
"2145161048","44","2","19","19","37","77.16","79.05","1","597"
"2145161048","46","3","19","19","56","77.27","77.47","1","597"
"2145161048","47","4","17","17","73","75.84","71.12","1","597"
"2145161049","43","1","18","12","12","58","58","1","597"
"2145161049","44","2","19","19","31","59.89","61.68","1","597"
"2145161049","46","3","19","19","50","59.7","59.32","1","597"
"2145161049","47","4","17","14","64","59.9","60.59","1","597"
"2145161049","49","4","0","0","0","0","0","4","844"
"2145161050","43","1","18","18","18","81.5","81.5","1","597"
"2145161050","44","2","19","19","37","82.57","83.58","1","597"
"2145161050","46","3","19","19","56","80.8","77.37","1","597"
"2145161050","47","4","17","17","73","78.33","70.18","1","597"
"2145161051","43","1","18","15","15","54.5","54.5","1","597"
"2145161051","44","2","0","0","0","0","0","6","600"
"2145161051","46","2","12","12","27","56.74","56.67","1","597"
"2145161051","47","3","20","17","44","56.89","57.1","1","597"
"2145161051","49","3","0","0","0","0","0","4","844"
"2145161052","43","0","9","9","9","82","82","10","603"
"2145161052","43","1","16","16","25","85.92","88.12","1","597"
"2145161052","44","2","18","18","43","87.98","90.83","1","597"
"2145161052","46","3","13","13","56","88.93","92.08","1","597"
"2145161052","47","4","17","17","73","89.3","90.53","1","597"
"2145161053","43","1","18","18","18","64.17","64.17","1","597"
"2145161053","44","2","19","16","34","60.86","57.74","1","597"
"2145161053","46","3","19","17","51","60.88","60.89","1","597"
"2145161053","47","4","20","20","71","60.56","56.6","1","597"
"2145161053","49","5","0","0","0","0","0","4","844"
"2145161054","43","0","24","24","24","84","84","10","603"
"2145161054","43","1","16","16","40","84.33","84.81","1","597"
"2145161054","44","2","18","18","58","85.57","88.33","1","597"
"2145161054","46","3","7","7","65","86.03","89.86","1","597"
"2145161054","47","4","8","8","73","86.47","90","1","597"
"2145161055","43","1","18","12","12","56.67","56.67","1","597"
"2145161055","44","2","19","19","31","58.57","60.37","1","597"
"2145161055","46","3","19","19","50","59.16","60.32","1","597"
"2145161055","47","4","17","14","64","58.81","57.65","1","597"
"2145161055","49","5","0","0","0","0","0","4","844"
"2145161055","52","5","6","0","64","0","0","0","596"
"2145161056","43","1","18","18","18","94.33","94.33","1","597"
"2145161056","44","2","19","19","37","94.11","93.89","1","597"
"2145161056","46","3","19","19","56","93.79","93.16","1","597"
"2145161056","47","4","17","17","73","94.29","95.94","1","597"
"2145161057","43","0","3","3","3","66","66","10","603"
"2145161057","43","1","15","15","18","77.67","80","1","597"
"2145161057","44","2","19","19","37","80.27","82.74","1","597"
"2145161057","46","3","19","19","56","79.91","79.21","1","597"
"2145161057","47","4","17","17","73","78.95","75.76","1","597"
"2145161058","43","0","6","6","6","75.5","75.5","10","603"
"2145161058","43","1","15","15","21","78.14","79.2","1","597"
"2145161058","44","2","19","19","40","74.33","70.11","1","597"
"2145161058","46","3","19","19","59","74.71","75.53","1","597"
"2145161058","47","4","14","14","73","75.14","76.93","1","597"
"2145161059","43","1","18","0","0","35.5","35.5","3","587"
"2145161060","43","1","18","18","18","70.67","70.67","1","597"
"2145161060","44","2","16","16","34","67.94","64.88","1","597"
"2145161060","46","3","19","19","53","68.23","68.74","1","597"
"2145161060","47","4","20","20","73","69.4","72.5","1","597"
"2145161061","43","1","18","15","15","61.67","61.67","1","597"
"2145161061","44","2","16","16","31","64.94","68.62","1","597"
"2145161061","46","3","16","3","34","56.74","39.31","1","597"
"2145161061","47","3","0","0","0","0","0","4","598"
"2145161061","49","4","0","0","0","0","0","4","844"
"2145161061","52","4","17","0","0","0","0","0","596"
"2145161062","43","1","18","15","15","56.83","56.83","1","597"
"2145161062","44","2","19","19","34","57.89","58.89","1","597"
"2145161062","46","3","19","5","39","52.11","40.84","1","628"
"2145161062","47","4","0","0","0","0","0","6","600"
"2145161063","43","1","18","3","3","40.17","40.17","3","587"
"2145161064","43","1","18","18","18","89.17","89.17","1","597"
"2145161064","44","2","19","19","37","88.65","88.16","1","597"
"2145161064","46","3","19","19","56","88.54","88.32","1","597"
"2145161064","47","4","17","17","73","88.63","88.94","1","597"
"2145161065","43","0","9","9","9","0","0","10","603"
"2145161065","43","1","18","18","27","82.33","82.33","1","597"
"2145161065","44","2","19","19","46","83.92","85.42","1","597"
"2145161065","46","3","13","13","59","85.22","88.92","1","597"
"2145161065","47","4","14","14","73","84.83","83.43","1","597"
"2145161066","43","1","18","18","18","79.33","79.33","1","597"
"2145161066","44","2","19","19","37","78.81","78.32","1","597"
"2145161066","46","3","19","19","56","77.88","76.05","1","597"
"2145161066","47","3","0","0","0","0","0","4","598"
"2145161067","43","1","18","18","18","75.33","75.33","1","597"
"2145161067","44","2","19","19","37","72.92","70.63","1","597"
"2145161067","46","3","19","19","56","73.68","75.16","1","597"
"2145161067","47","4","0","0","0","0","0","6","600"
"2145161068","43","1","18","18","18","82.33","82.33","1","597"
"2145161068","44","2","19","19","37","83.92","85.42","1","597"
"2145161068","46","3","19","19","56","83.55","82.84","1","597"
"2145161068","47","4","17","17","73","83.14","81.76","1","597"
"2145161069","43","1","18","18","18","61.5","61.5","1","597"
"2145161069","44","2","16","16","34","61.09","60.62","1","597"
"2145161069","46","3","19","17","51","62.21","64.21","1","597"
"2145161069","47","4","20","20","71","62.92","64.8","1","597"
"2145161069","49","5","0","0","0","0","0","4","844"
"2145161070","43","1","18","15","15","64.33","64.33","1","597"
"2145161070","46","2","19","14","29","62.92","61.58","1","597"
"2145161070","47","3","17","17","46","64.17","66.88","1","597"
"2145161070","49","3","0","0","0","0","0","4","844"
"2145161071","43","1","18","12","12","51.83","51.83","1","597"
"2145161071","44","2","0","0","0","0","0","6","600"
"2145161072","43","1","18","18","18","75","75","1","597"
"2145161072","44","2","19","19","37","70.08","65.42","1","597"
"2145161072","46","3","19","19","56","68.29","64.79","1","597"
"2145161072","47","4","17","14","70","67","62.76","1","597"
"2145161072","49","4","0","0","0","0","0","4","844"
"2145161073","43","1","18","0","0","39.17","39.17","3","587"
"2145161074","43","1","18","18","18","80","80","1","597"
"2145161074","44","2","19","19","37","79.51","79.05","1","597"
"2145161074","46","3","19","19","56","81.23","84.58","1","597"
"2145161074","47","4","17","17","73","81.92","84.18","1","597"
"2145161075","43","1","18","18","18","65.5","65.5","1","597"
"2145161075","44","2","19","19","37","63.27","61.16","1","597"
"2145161075","46","3","19","17","54","63.43","63.74","1","597"
"2145161075","47","4","17","17","71","65.6","72.76","1","597"
"2145161075","49","4","0","0","0","0","0","4","844"
"2145161076","43","1","15","15","15","63.4","63.4","1","597"
"2145161076","44","2","19","19","34","59.59","56.58","1","597"
"2145161076","46","3","19","17","51","61.72","65.53","1","597"
"2145161076","47","4","17","17","68","62.4","64.53","1","597"
"2145161076","49","4","0","0","0","0","0","4","844"
"2145161077","43","1","18","18","18","59.17","59.17","1","597"
"2145161077","44","2","19","19","37","58.78","58.42","1","597"
"2145161077","46","3","19","19","56","57.34","54.53","1","597"
"2145161077","49","3","0","0","0","0","0","4","844"
"2145161078","43","1","18","12","12","51.5","51.5","1","597"
"2145161078","44","2","19","13","25","50.11","48.79","1","628"
"2145161078","46","3","15","12","37","52.16","53.8","3","593"
"2145161079","43","1","18","18","18","74","74","1","597"
"2145161079","44","2","19","16","34","69.03","64.32","1","597"
"2145161079","46","2","0","0","0","0","0","4","598"
"2145161079","49","2","0","0","0","0","0","4","844"
"2145161079","52","3","22","0","34","0","0","0","596"
"2145161080","43","0","6","6","6","89.5","89.5","10","603"
"2145161080","43","1","12","12","18","81.17","77","1","597"
"2145161080","44","2","16","10","28","70.47","58.44","1","597"
"2145161080","47","3","0","0","0","0","0","6","600"
"2145161081","43","1","18","18","18","68.67","68.67","1","597"
"2145161081","44","2","0","0","0","0","0","6","600"
"2145161082","43","1","15","3","3","39.2","39.2","3","587"
"2145161083","43","1","15","15","15","65.2","65.2","1","597"
"2145161083","44","2","19","19","34","66.06","66.74","1","597"
"2145161083","46","3","19","19","53","67.15","69.11","1","597"
"2145161083","47","4","20","20","73","69.15","74.45","1","597"
"2145161084","43","1","18","15","15","62","62","1","597"
"2145161084","44","2","16","13","28","59.15","55.94","1","597"
"2145161084","46","3","0","0","0","0","0","6","600"
"2145161084","49","3","0","0","0","0","0","4","844"
"2145161085","43","1","18","15","15","59.83","59.83","1","597"
"2145161085","44","2","19","16","31","58.35","56.95","1","597"
"2145161085","46","3","14","9","40","57.6","52.07","1","597"
"2145161085","47","4","11","11","51","59.5","61.64","1","597"
"2145161085","49","4","0","0","0","0","0","4","844"
"2145161086","43","0","9","9","9","74.67","74.67","10","603"
"2145161086","43","1","15","15","24","74.88","75","1","597"
"2145161086","44","2","16","16","40","83.25","95.81","1","597"
"2145161086","46","3","16","16","56","86.79","95.62","1","597"
"2145161086","47","4","20","20","73","90.12","93.75","1","597"
"2145161087","43","1","15","15","15","77","77","1","597"
"2145161087","44","1","0","0","0","0","0","0","604"
"2145161088","43","1","18","18","18","76","76","1","597"
"2145161088","44","2","19","19","37","71.16","66.58","1","597"
"2145161088","46","3","19","19","56","75.2","83.05","1","597"
"2145161088","47","4","17","17","73","76.53","80.94","1","597"
"2145161089","43","1","15","15","15","80.4","80.4","1","597"
"2145161089","44","2","19","19","34","78.53","77.05","1","597"
"2145161089","46","3","19","19","53","76.89","73.95","1","597"
"2145161089","47","4","20","20","73","76.85","76.75","1","597"
"2145161090","43","1","15","15","15","70.2","70.2","1","597"
"2145161090","44","2","19","19","34","69.21","68.42","1","597"
"2145161090","46","2","0","0","0","0","0","4","598"
"2145161090","49","3","0","0","0","0","0","4","844"
"2145161091","43","1","15","15","15","60.8","60.8","1","597"
"2145161091","44","1","0","0","0","0","0","0","604"
"2145161092","43","1","15","15","15","70.8","70.8","1","597"
"2145161092","44","2","19","19","34","69.35","68.21","1","597"
"2145161092","46","3","19","19","53","67.83","65.11","1","597"
"2145161092","47","4","20","20","73","67.55","66.8","1","597"
"2145161093","43","1","18","18","18","82.33","82.33","1","597"
"2145161093","44","2","19","19","37","83.05","83.74","1","597"
"2145161093","46","3","19","19","56","83.07","83.11","1","597"
"2145161093","47","4","17","17","73","82.93","82.47","1","597"
"2145161094","43","1","18","18","18","71.17","71.17","1","597"
"2145161094","44","2","19","19","37","71.32","71.47","1","597"
"2145161094","46","3","19","11","48","64.45","51.05","1","597"
"2145161094","47","4","17","2","50","59.29","42.29","1","597"
"2145161094","49","4","0","0","0","0","0","4","844"
"2145161095","43","1","18","12","12","55.83","55.83","1","597"
"2145161095","44","1","0","0","0","0","0","4","598"
"2145161095","46","2","0","0","0","0","0","6","600"
"2145161096","43","1","18","18","18","71.33","71.33","1","597"
"2145161096","44","2","16","16","34","69.76","68","1","597"
"2145161096","47","3","0","0","0","0","0","6","600"
"2145161096","49","3","0","0","0","0","0","4","844"
"2145162001","44","0","9","9","9","74.33","74.33","10","603"
"2145162001","44","1","13","13","13","71.95","70.31","1","597"
"2145162001","46","2","17","17","39","71.97","72","1","597"
"2145162001","47","3","15","12","51","69.48","63","1","597"
"2145162001","49","4","0","0","0","0","0","4","844"
"2145162002","44","0","12","12","12","65","65","10","603"
"2145162002","44","1","16","13","25","60.07","56.38","1","597"
"2145162002","46","2","15","12","37","57.67","53.2","1","597"
"2145162002","47","3","12","12","49","58.08","55","1","597"
"2145162002","49","4","0","0","0","0","0","4","844"
"2145162003","44","1","13","13","13","73.46","73.46","1","597"
"2145162003","46","2","18","18","31","73.1","72.83","1","597"
"2145162003","47","3","17","11","42","68.08","58.94","1","597"
"2145162003","49","4","0","0","0","0","0","4","844"
"2145181001","43","1","18","18","18","72.83","72.83","1","597"
"2145181001","44","2","18","18","36","76.83","80.83","1","597"
"2145181001","46","3","18","18","54","79","83.33","1","597"
"2145181001","47","4","18","18","72","77.39","72.56","1","597"
"2145181002","43","1","18","15","15","70.17","70.17","1","597"
"2145181002","44","2","0","0","0","0","0","4","598"
"2145181002","46","2","18","18","33","78.89","87.61","1","597"
"2145181002","47","3","18","18","51","78.59","78","1","597"
"2145181002","49","4","0","0","0","0","0","4","844"
"2145181002","52","4","11","0","0","0","0","0","596"
"2145181003","43","1","18","18","18","63.83","63.83","1","597"
"2145181003","44","2","18","18","36","70.11","76.39","1","597"
"2145181003","46","3","18","18","54","73.19","79.33","1","597"
"2145181003","47","4","18","18","72","72.26","69.5","1","597"
"2145181004","43","1","18","18","18","81.33","81.33","1","597"
"2145181004","44","2","18","18","36","78.61","75.89","1","597"
"2145181004","46","3","18","18","54","79.96","82.67","1","597"
"2145181004","47","4","18","18","72","76.61","66.56","1","597"
"2145181005","43","1","18","18","18","90.83","90.83","1","597"
"2145181005","44","2","18","18","36","90.39","89.94","1","597"
"2145181005","46","3","18","18","54","90.81","91.67","1","597"
"2145181005","47","4","18","18","72","90.17","88.22","1","597"
"2145181006","43","1","18","18","18","65.33","65.33","1","597"
"2145181006","44","2","18","18","36","65.75","66.17","1","597"
"2145181006","46","3","18","18","54","68.24","73.22","1","597"
"2145181006","47","4","18","18","72","67.9","66.89","1","597"
"2145181007","43","1","18","18","18","61.83","61.83","1","597"
"2145181007","44","2","18","16","34","64.19","66.56","1","597"
"2145181007","46","3","18","18","52","67.65","74.56","1","597"
"2145181007","47","4","20","17","69","67.17","63.05","1","597"
"2145181007","48","5","3","3","72","68.42","65","1","597"
"2145181008","43","1","18","18","18","80.83","80.83","1","597"
"2145181008","44","2","18","18","36","81.61","82.39","1","597"
"2145181008","46","3","18","18","54","84.02","88.83","1","597"
"2145181008","47","4","18","18","72","84.85","87.33","1","597"
"2145181009","43","1","18","18","18","76.83","76.83","1","597"
"2145181009","44","2","18","18","36","78.89","80.94","1","597"
"2145181009","46","3","18","18","54","81.96","88.11","1","597"
"2145181009","47","4","18","18","72","80.81","77.33","1","597"
"2145181010","43","1","18","18","18","80.5","80.5","1","597"
"2145181010","44","2","18","18","36","79.58","78.67","1","597"
"2145181010","46","3","18","18","54","80.85","83.39","1","597"
"2145181010","47","4","18","18","72","79.81","76.67","1","597"
"2145181011","43","1","18","18","18","91.33","91.33","1","597"
"2145181011","44","2","18","18","36","89.61","87.89","1","597"
"2145181011","46","3","18","18","54","90.06","90.94","1","597"
"2145181011","47","4","18","18","72","88.76","84.89","1","597"
"2145181012","43","1","18","18","18","63.67","63.67","1","597"
"2145181012","44","2","18","18","36","65.86","68.06","1","597"
"2145181012","46","3","18","18","54","71.26","82.06","1","597"
"2145181012","47","4","18","18","72","73.15","78.83","1","597"
"2145181013","43","1","18","18","18","78.83","78.83","1","597"
"2145181013","44","2","15","15","33","78.79","78.73","1","597"
"2145181013","46","3","18","18","51","81.41","86.22","1","597"
"2145181013","47","4","21","21","72","82.6","85.48","1","597"
"2145181014","43","1","18","18","18","82.5","82.5","1","597"
"2145181014","44","2","18","18","36","82.69","82.89","1","597"
"2145181014","46","3","18","18","54","87.24","96.33","1","597"
"2145181014","47","4","18","18","72","88.53","92.39","1","597"
"2145181015","43","1","18","18","18","63.5","63.5","1","597"
"2145181015","44","2","18","18","36","62.22","60.94","1","597"
"2145181015","46","3","18","18","54","62.69","63.61","1","597"
"2145181015","47","3","0","0","0","0","0","4","598"
"2145181016","43","1","18","0","0","0","0","0","604"
"2145181017","43","1","18","18","18","71.67","71.67","1","597"
"2145181017","44","2","18","18","36","70.17","68.67","1","597"
"2145181017","46","3","18","18","54","74.7","83.78","1","597"
"2145181017","47","4","18","18","72","73.44","69.67","1","597"
"2145181018","43","1","18","18","18","91.5","91.5","1","597"
"2145181018","44","2","18","18","36","91.08","90.67","1","597"
"2145181018","46","3","18","18","54","91.59","92.61","1","597"
"2145181018","47","4","18","18","72","90.58","87.56","1","597"
"2145181019","43","1","18","15","15","67.83","67.83","1","597"
"2145181019","44","2","18","18","33","69.28","70.72","1","597"
"2145181019","46","3","18","18","51","72.43","78.72","1","597"
"2145181019","47","4","18","18","69","71.42","68.39","1","597"
"2145181019","49","5","0","0","0","0","0","4","844"
"2145181020","43","1","18","18","18","94.83","94.83","1","597"
"2145181020","44","2","18","18","36","95.14","95.44","1","597"
"2145181020","46","3","18","18","54","95.72","96.89","1","597"
"2145181020","47","4","18","18","72","95.32","94.11","1","597"
"2145181021","43","1","18","0","0","0","0","0","604"
"2145181022","43","1","18","18","18","77","77","1","597"
"2145181022","44","2","18","18","36","79.36","81.72","1","597"
"2145181022","46","3","18","18","54","81.35","85.33","1","597"
"2145181022","47","4","18","18","72","80.61","78.39","1","597"
"2145181023","43","0","10","10","10","86.8","86.8","10","603"
"2145181023","43","1","12","12","22","79.27","73","1","597"
"2145181023","44","2","15","15","37","76.41","72.2","1","597"
"2145181023","46","3","14","14","51","79.47","87.57","1","597"
"2145181023","47","4","0","0","0","0","0","4","598"
"2145181023","49","4","0","0","0","0","0","4","598"
"2145181024","43","1","18","18","18","63","63","1","597"
"2145181024","44","2","18","16","34","60.97","58.94","1","597"
"2145181024","46","3","0","0","0","0","0","6","600"
"2145181025","43","1","18","18","18","63.67","63.67","1","597"
"2145181025","44","2","18","18","36","65.72","67.78","1","597"
"2145181025","46","3","18","17","53","66.5","68.06","1","597"
"2145181025","47","4","19","19","72","65.93","62.95","1","597"
"2145181026","43","1","18","18","18","72.67","72.67","1","597"
"2145181026","44","2","18","18","36","76.11","79.56","1","597"
"2145181026","46","3","18","18","54","77.69","80.83","1","597"
"2145181026","47","4","18","18","72","77.78","78.06","1","597"
"2145181027","43","1","18","18","18","73.33","73.33","1","597"
"2145181027","44","2","18","18","36","76.53","79.72","1","597"
"2145181027","46","3","15","15","51","77.65","80.33","1","597"
"2145181027","47","4","18","18","69","76.39","72.83","1","597"
"2145181027","49","4","0","0","0","0","0","4","844"
"2145181027","52","5","3","0","69","0","0","0","596"
"2145181028","43","1","18","18","18","60.5","60.5","1","597"
"2145181028","44","2","18","18","36","65.56","70.61","1","597"
"2145181028","46","3","18","18","54","69.13","76.28","1","597"
"2145181028","47","4","18","18","72","70.04","72.78","1","597"
"2145181029","43","1","10","4","4","42.8","42.8","3","587"
"2145181030","43","1","18","18","18","69.33","69.33","1","597"
"2145181030","44","2","18","18","36","71.94","74.56","1","597"
"2145181030","46","3","18","18","54","77.04","87.22","1","597"
"2145181030","47","4","18","18","72","78.4","82.5","1","597"
"2145181031","43","0","18","18","18","85.67","85.67","10","603"
"2145181031","43","1","15","15","33","88.48","91.87","1","597"
"2145181031","44","2","18","18","51","90.43","94","1","597"
"2145181031","46","3","11","11","62","91.16","94.55","1","597"
"2145181031","47","4","10","10","72","91.57","94.1","1","597"
"2145181032","43","1","18","18","18","61.17","61.17","1","597"
"2145181032","44","2","18","18","36","61.31","61.44","1","597"
"2145181032","46","3","18","18","54","64.94","72.22","1","597"
"2145181032","47","4","18","18","72","64.81","64.39","1","597"
"2145181033","43","1","18","18","18","72.67","72.67","1","597"
"2145181033","44","2","18","18","36","74.58","76.5","1","597"
"2145181033","46","3","18","18","54","76.41","80.06","1","597"
"2145181033","47","4","18","18","72","75.01","70.83","1","597"
"2145181034","43","1","18","18","18","83.5","83.5","1","597"
"2145181034","44","2","18","18","36","85.08","86.67","1","597"
"2145181034","46","3","18","18","54","85.59","86.61","1","597"
"2145181034","47","4","18","18","72","84.86","82.67","1","597"
"2145181035","43","1","18","0","0","0","0","0","604"
"2145181036","43","1","18","18","18","88.67","88.67","1","597"
"2145181036","44","2","18","18","36","89.69","90.72","1","597"
"2145181036","46","3","18","18","54","91.78","95.94","1","597"
"2145181036","47","4","18","18","72","92.07","92.94","1","597"
"2145181037","43","1","18","15","15","61.17","61.17","1","597"
"2145181037","44","2","15","15","30","60.76","60.27","1","597"
"2145181037","46","3","18","17","47","62.8","66.56","1","597"
"2145181037","47","4","18","18","65","64.07","67.67","1","597"
"2145181037","49","5","0","0","0","0","0","4","844"
"2145181038","43","1","18","0","0","35","35","3","587"
"2145181039","43","0","12","12","12","70.75","70.75","10","603"
"2145181039","43","1","11","11","23","76.7","83.18","1","597"
"2145181039","44","2","17","17","40","74.65","71.88","1","597"
"2145181039","46","3","16","16","56","74.39","73.75","1","597"
"2145181039","47","4","10","10","66","74.14","72.7","1","597"
"2145181039","49","4","0","0","0","0","0","4","844"
"2145181040","43","1","18","18","18","68.83","68.83","1","597"
"2145181040","44","2","18","18","36","68.92","69","1","597"
"2145181040","46","3","18","18","54","72.33","79.17","1","597"
"2145181040","47","4","18","18","72","75.18","83.72","1","597"
"2145181041","43","1","18","0","0","0","0","0","604"
"2145181042","43","1","18","15","15","56.67","56.67","1","597"
"2145181042","44","1","0","0","0","0","0","4","598"
"2145181042","46","1","0","0","0","0","0","6","600"
"2145181043","43","1","18","0","0","35","35","3","587"
"2145181044","43","1","18","18","18","72.33","72.33","1","597"
"2145181044","44","2","18","18","36","74.94","77.56","1","597"
"2145181044","46","3","18","18","54","74.48","73.56","1","597"
"2145181044","47","4","18","18","72","74.15","73.17","1","597"
"2145181045","43","1","18","18","18","70.67","70.67","1","597"
"2145181045","44","2","18","15","33","66.47","62.28","1","597"
"2145181045","46","3","18","18","51","71.37","81.17","1","597"
"2145181045","47","4","21","21","72","71.39","66.24","1","597"
"2145181046","43","1","18","18","18","75.5","75.5","1","597"
"2145181046","44","2","18","0","18","55.25","35","1","597"
"2145181046","46","3","0","0","0","0","0","6","600"
"2145181047","43","1","18","18","18","70.17","70.17","1","597"
"2145181047","44","2","18","18","36","69.22","68.28","1","597"
"2145181047","46","3","18","18","54","73.83","83.06","1","597"
"2145181047","47","4","18","18","72","73.92","74.17","1","597"
"2145181048","43","0","15","15","15","68","68","10","603"
"2145181048","43","1","11","11","11","78","91.64","1","597"
"2145181048","44","2","17","17","28","77.53","76.82","1","597"
"2145181048","46","3","16","16","44","79.53","84.88","1","597"
"2145181048","47","4","10","10","69","80.2","84.2","1","597"
"2145181048","49","4","0","0","0","0","0","4","844"
"2145181049","43","1","18","18","18","58.83","58.83","1","597"
"2145181049","44","2","18","18","36","58.56","58.28","1","597"
"2145181049","46","3","0","0","0","0","0","6","600"
"2145181050","43","0","6","6","6","62.5","62.5","10","603"
"2145181050","43","1","0","0","0","0","0","5","599"
"2145181050","46","1","0","0","0","0","0","0","604"
"2145181051","43","1","18","18","18","72.83","72.83","1","597"
"2145181051","44","2","18","18","36","77.31","81.78","1","597"
"2145181051","46","3","18","18","54","79.13","82.78","1","597"
"2145181051","47","4","18","18","72","78.38","76.11","1","597"
"2145181052","43","0","17","17","17","0","0","10","603"
"2145181052","43","1","17","17","34","88.94","88.94","1","597"
"2145181052","44","2","12","12","46","90.62","93","1","597"
"2145181052","46","3","10","10","56","90.36","89.6","1","597"
"2145181052","47","4","16","16","72","91.05","92.75","1","597"
"2145181053","43","1","18","18","18","69.17","69.17","1","597"
"2145181053","44","2","0","0","0","0","0","6","600"
"2145181054","43","1","18","18","18","93.67","93.67","1","597"
"2145181054","44","2","18","18","36","93.47","93.28","1","597"
"2145181054","46","3","18","18","54","92.87","91.67","1","597"
"2145181054","47","4","18","18","72","89.39","78.94","1","597"
"2145181055","43","1","18","18","18","61.33","61.33","1","597"
"2145181055","44","2","18","18","36","62.06","62.78","1","597"
"2145181055","46","3","18","18","54","64.15","68.33","1","597"
"2145181055","47","4","18","18","72","63.18","60.28","1","597"
"2145181056","43","1","18","0","0","0","0","0","604"
"2145181057","43","1","12","9","9","58.25","58.25","1","597"
"2145181057","44","1","0","0","0","0","0","4","598"
"2145181057","46","1","0","0","0","0","0","4","598"
"2145181057","49","1","0","0","0","0","0","4","844"
"2145181058","43","1","18","18","18","67.83","67.83","1","597"
"2145181058","44","2","18","18","36","67.92","68","1","597"
"2145181058","46","3","18","18","54","68.33","69.17","1","597"
"2145181058","47","4","18","15","69","66.47","60.89","1","597"
"2145181058","49","4","0","0","0","0","0","4","844"
"2145181059","43","1","18","18","18","80.17","80.17","1","597"
"2145181059","44","2","18","18","36","80","79.83","1","597"
"2145181059","46","3","18","18","54","83.17","89.5","1","597"
"2145181059","47","4","18","18","72","82.47","80.39","1","597"
"2145181060","43","1","18","18","18","91.17","91.17","1","597"
"2145181060","44","2","18","18","36","88.81","86.44","1","597"
"2145181060","46","3","18","18","54","89.07","89.61","1","597"
"2145181060","47","4","18","18","72","86.56","79","1","597"
"2145181061","43","1","18","15","15","59.33","59.33","1","597"
"2145181061","44","2","15","12","27","57.39","55.07","1","597"
"2145181061","46","3","15","9","36","57.12","56.53","1","597"
"2145181061","47","4","0","0","0","0","0","6","600"
"2145181062","43","1","18","18","18","59.83","59.83","1","597"
"2145181062","44","1","0","0","0","0","0","4","598"
"2145181062","46","1","0","0","0","0","0","6","600"
"2145181063","43","0","12","12","12","73.5","73.5","10","603"
"2145181063","43","1","17","13","13","65.34","59.59","1","597"
"2145181063","44","2","17","17","30","67.57","71.35","1","597"
"2145181063","46","3","17","16","46","69.14","66.06","1","597"
"2145181063","47","4","14","14","72","68.31","63.29","1","597"
"2145181064","43","1","18","18","18","77.17","77.17","1","597"
"2145181064","44","2","15","15","33","75.76","74.07","1","597"
"2145181064","46","3","18","18","51","79.76","87.11","1","597"
"2145181064","47","4","21","21","72","82.07","87.67","1","597"
